ID	Chr	Gene	Start	Stop	n_introns	exon_breakpoints
YKR034W	Chr11	DAL80	506898	507707	0	506898_507707
YKR035C	Chr11	OPI8	507920	508561	0	507920_508561
YKR035W-A	Chr11	DID2	507939	508553	0	507939_508553
YKR036C	Chr11	CAF4	508702	510633	0	508702_510633
YKR037C	Chr11	SPC34	510910	511797	0	510910_511797
YKR038C	Chr11	KAE1	511999	513159	0	511999_513159
YKR039W	Chr11	GAP1	515063	516871	0	515063_516871
YKR040C	Chr11	YKR040C	518063	518566	0	518063_518566
YKR041W	Chr11	YKR041W	518198	518950	0	518198_518950
YKR042W	Chr11	UTH1	519527	520624	0	519527_520624
YKR043C	Chr11	SHB17	520897	521712	0	520897_521712
YKR044W	Chr11	UIP5	522015	523346	0	522015_523346
YKR045C	Chr11	YKR045C	523418	523969	0	523418_523969
YKR046C	Chr11	PET10	524223	525074	0	524223_525074
YKR047W	Chr11	YKR047W	525257	525562	0	525257_525562
YKR048C	Chr11	NAP1	525387	526640	0	525387_526640
YKR049C	Chr11	FMP46	526830	527231	0	526830_527231
YKR050W	Chr11	TRK2	527815	530484	0	527815_530484
YKR051W	Chr11	YKR051W	530946	532202	0	530946_532202
YKR052C	Chr11	MRS4	532550	533464	0	532550_533464
YKR053C	Chr11	YSR3	534067	535281	0	534067_535281
YKR054C	Chr11	DYN1	535647	547925	0	535647_547925
YKR055W	Chr11	RHO4	548216	549091	0	548216_549091
YKR056W	Chr11	TRM2	549448	551367	0	549448_551367
YKR057W	Chr11	RPS21A	551657	552242	1	551657_551680_552003_552242
YKR058W	Chr11	GLG1	552770	554620	0	552770_554620
YKR059W	Chr11	TIF1	554987	556174	0	554987_556174
YKR060W	Chr11	UTP30	556518	557342	0	556518_557342
YKR061W	Chr11	KTR2	557677	558954	0	557677_558954
YKR062W	Chr11	TFA2	559666	560652	0	559666_560652
YKR063C	Chr11	LAS1	560789	562297	0	560789_562297
YKR064W	Chr11	OAF3	562547	565138	0	562547_565138
YKR065C	Chr11	PAM17	565299	565892	0	565299_565892
YKR066C	Chr11	CCP1	566113	567198	0	566113_567198
YKR067W	Chr11	GPT2	567918	570149	0	567918_570149
YKR068C	Chr11	BET3	570328	570909	0	570328_570909
YKR069W	Chr11	MET1	571612	573393	0	571612_573393
YKR070W	Chr11	YKR070W	573574	574632	0	573574_574632
YKR071C	Chr11	DRE2	574934	575980	0	574934_575980
YKR072C	Chr11	SIS2	576435	578123	0	576435_578123
YKR073C	Chr11	YKR073C	578187	578507	0	578187_578507
YKR074W	Chr11	AIM29	579209	579676	0	579209_579676
YKR075C	Chr11	YKR075C	579827	580750	0	579827_580750
YKR075W-A	Chr11	YKR075W-A	580212	580481	0	580212_580481
YKR076W	Chr11	ECM4	582283	583395	0	582283_583395
YKR077W	Chr11	MSA2	583653	584744	0	583653_584744
YKR078W	Chr11	YKR078W	584952	586709	0	584952_586709
YKR079C	Chr11	TRZ1	586789	589305	0	586789_589305
YKR080W	Chr11	MTD1	590395	591357	0	590395_591357
YKR081C	Chr11	RPF2	591506	592540	0	591506_592540
YKR082W	Chr11	NUP133	592825	596298	0	592825_596298
YKR083C	Chr11	DAD2	596421	596822	0	596421_596822
YKR084C	Chr11	HBS1	597055	598890	0	597055_598890
YKR085C	Chr11	MRPL20	599094	599681	0	599094_599681
YKR086W	Chr11	PRP16	599857	603072	0	599857_603072
YKR087C	Chr11	OMA1	603195	604232	0	603195_604232
YKR088C	Chr11	TVP38	604405	605418	0	604405_605418
YKR089C	Chr11	TGL4	605633	608365	0	605633_608365
YKR090W	Chr11	PXL1	608946	611066	0	608946_611066
YKR091W	Chr11	SRL3	611525	612265	0	611525_612265
YKR092C	Chr11	SRP40	612665	613885	0	612665_613885
YKR093W	Chr11	PTR2	615730	617535	0	615730_617535
YKR094C	Chr11	RPL40B	617996	618750	1	617996_618374_618743_618750
YKR095W	Chr11	MLP1	619805	625432	0	619805_625432
YKR095W-A	Chr11	PCC1	625864	626205	1	625864_625901_625977_626205
YKR096W	Chr11	ESL2	626793	630380	0	626793_630380
YKR097W	Chr11	PCK1	631152	632801	0	631152_632801
YKR098C	Chr11	UBP11	633026	635179	0	633026_635179
YKR099W	Chr11	BAS1	635851	638286	0	635851_638286
YKR100C	Chr11	SKG1	638901	639968	0	638901_639968
YKR101W	Chr11	SIR1	640540	642504	0	640540_642504
YKR102W	Chr11	FLO10	646356	649865	0	646356_649865
YKR103W	Chr11	NFT1	653080	656736	0	653080_656736
YKR104W	Chr11	YKR104W	656836	657756	0	656836_657756
YKR105C	Chr11	VBA5	658716	660464	0	658716_660464
YKR106W	Chr11	GEX2	661442	663289	0	661442_663289
YLL001W	Chr12	DNM1	147890	150163	0	147890_150163
YLL002W	Chr12	RTT109	146291	147601	0	146291_147601
YLL003W	Chr12	SFI1	143201	146041	0	143201_146041
YLL004W	Chr12	ORC3	141073	142923	0	141073_142923
YLL005C	Chr12	SPO75	137940	140546	0	137940_140546
YLL006W	Chr12	MMM1	136586	137866	0	136586_137866
YLL006W-A	Chr12	YLL006W-A	136345	136521	0	136345_136521
YLL007C	Chr12	LMO1	134302	136299	0	134302_136299
YLL008W	Chr12	DRS1	131729	133987	0	131729_133987
YLL009C	Chr12	COX17	131205	131414	0	131205_131414
YLL010C	Chr12	PSR1	129330	130613	0	129330_130613
YLL011W	Chr12	SOF1	127523	128992	0	127523_128992
YLL012W	Chr12	YEH1	125534	127255	0	125534_127255
YLL013C	Chr12	PUF3	122075	124714	0	122075_124714
YLL014W	Chr12	EMC6	121322	121648	0	121322_121648
YLL015W	Chr12	BPT1	116432	121111	0	116432_121111
YLL018C	Chr12	DPS1	109902	111575	0	109902_111575
YLL018C-A	Chr12	COX19	108676	108972	0	108676_108972
YLL019C	Chr12	KNS1	105686	107899	0	105686_107899
YLL019W-A	Chr12	YLL019W-A	106908	107000	0	106908_107000
YLL020C	Chr12	YLL020C	105556	105861	0	105556_105861
YLL021W	Chr12	SPA2	100947	105347	0	100947_105347
YLL022C	Chr12	HIF1	99044	100201	0	99044_100201
YLL023C	Chr12	POM33	97997	98836	0	97997_98836
YLL024C	Chr12	SSA2	95566	97485	0	95566_97485
YLL025W	Chr12	PAU17	94747	95121	0	94747_95121
YLL026W	Chr12	HSP104	88623	91349	0	88623_91349
YLL027W	Chr12	ISA1	87403	88155	0	87403_88155
YLL028W	Chr12	TPO1	84804	86564	0	84804_86564
YLL029W	Chr12	FRA1	81461	83710	0	81461_83710
YLL030C	Chr12	RRT7	80356	80697	0	80356_80697
YLL031C	Chr12	GPI13	77152	80205	0	77152_80205
YLL032C	Chr12	YLL032C	74270	76747	0	74270_76747
YLL033W	Chr12	IRC19	73409	74101	0	73409_74101
YLL034C	Chr12	RIX7	70633	73146	0	70633_73146
YLL035W	Chr12	GRC3	68580	70478	0	68580_70478
YLL036C	Chr12	PRP19	66745	68256	0	66745_68256
YLL037W	Chr12	YLL037W	66562	66942	0	66562_66942
YLL038C	Chr12	ENT4	65775	66518	0	65775_66518
YLL039C	Chr12	UBI4	64062	65207	0	64062_65207
YLL040C	Chr12	VPS13	54211	63645	0	54211_63645
YLL041C	Chr12	SDH2	53131	53931	0	53131_53931
YLL042C	Chr12	ATG10	52087	52590	0	52087_52590
YLL043W	Chr12	FPS1	49938	51947	0	49938_51947
YLL044W	Chr12	YLL044W	48216	48662	0	48216_48662
YLL045C	Chr12	RPL8B	47859	48629	0	47859_48629
YLL046C	Chr12	RNP1	46714	47463	0	46714_47463
YLL047W	Chr12	YLL047W	46672	47055	0	46672_47055
YLL048C	Chr12	YBT1	41280	46265	0	41280_46265
YLL049W	Chr12	LDB18	40666	41205	0	40666_41205
YLL050C	Chr12	COF1	39804	40414	1	39804_40221_40401_40414
YLL051C	Chr12	FRE6	37333	39471	0	37333_39471
YLL052C	Chr12	AQY2	35912	36361	0	35912_36361
YLL053C	Chr12	YLL053C	35503	35961	0	35503_35961
YLL054C	Chr12	YLL054C	32673	35204	0	32673_35204
YLL055W	Chr12	YCT1	30109	31704	0	30109_31704
YLL056C	Chr12	YLL056C	27409	28305	0	27409_28305
YLL057C	Chr12	JLP1	25756	26994	0	25756_26994
YLL058W	Chr12	YLL058W	23569	25296	0	23569_25296
YLL059C	Chr12	YLL059C	22474	22980	0	22474_22980
YLL060C	Chr12	GTT2	21138	21839	0	21138_21839
YLL061W	Chr12	MMP1	17956	19707	0	17956_19707
YLL062C	Chr12	MHT1	16639	17613	0	16639_17613
YLL063C	Chr12	AYT1	14648	16072	0	14648_16072
YLL064C	Chr12	PAU18	13083	13445	0	13083_13445
YLL065W	Chr12	YLL065W	11726	12076	0	11726_12076
YLL066C	Chr12	YLL066C	6120	9836	1	6120_9450_9550_9836
YLL066W-A	Chr12	YLL066W-A	6486	6968	0	6486_6968
YLL066W-B	Chr12	YLL066W-B	5605	5775	0	5605_5775
YLL067C	Chr12	YLL067C	585	4301	1	585_3915_4015_4301
YLL067W-A	Chr12	YLL067W-A	843	1325	0	843_1325
YLR001C	Chr12	YLR001C	151389	153977	0	151389_153977
YLR002C	Chr12	NOC3	154343	156334	0	154343_156334
YLR003C	Chr12	CMS1	156855	157730	0	156855_157730
YLR004C	Chr12	THI73	157934	159505	0	157934_159505
YLR005W	Chr12	SSL1	160049	161434	0	160049_161434
YLR006C	Chr12	SSK1	161755	163893	0	161755_163893
YLR007W	Chr12	NSE1	164392	165402	0	164392_165402
YLR008C	Chr12	PAM18	165577	166083	0	165577_166083
YLR009W	Chr12	RLP24	166537	167136	0	166537_167136
YLR010C	Chr12	TEN1	167320	167802	0	167320_167802
YLR011W	Chr12	LOT6	169103	169678	0	169103_169678
YLR012C	Chr12	YLR012C	169982	170281	0	169982_170281
YLR013W	Chr12	GAT3	171339	171764	0	171339_171764
YLR014C	Chr12	PPR1	172268	174982	0	172268_174982
YLR015W	Chr12	BRE2	175227	176744	0	175227_176744
YLR016C	Chr12	PML1	176802	177416	0	176802_177416
YLR017W	Chr12	MEU1	177608	178621	0	177608_178621
YLR018C	Chr12	POM34	178707	179606	0	178707_179606
YLR019W	Chr12	PSR2	180288	181481	0	180288_181481
YLR020C	Chr12	YEH2	181789	183405	0	181789_183405
YLR021W	Chr12	IRC25	183623	184162	0	183623_184162
YLR022C	Chr12	SDO1	184174	184926	0	184174_184926
YLR023C	Chr12	IZH3	185498	187129	0	185498_187129
YLR024C	Chr12	UBR2	187663	193281	0	187663_193281
YLR025W	Chr12	SNF7	194452	195174	0	194452_195174
YLR026C	Chr12	SED5	195450	196472	0	195450_196472
YLR027C	Chr12	AAT2	196829	198085	0	196829_198085
YLR028C	Chr12	ADE16	199540	201315	0	199540_201315
YLR029C	Chr12	RPL15A	201976	202590	0	201976_202590
YLR030W	Chr12	YLR030W	203290	204081	0	203290_204081
YLR031W	Chr12	YLR031W	204225	204785	0	204225_204785
YLR032W	Chr12	RAD5	204991	208500	0	204991_208500
YLR033W	Chr12	RSC58	208761	210269	0	208761_210269
YLR034C	Chr12	SMF3	210512	211933	0	210512_211933
YLR035C	Chr12	MLH2	212369	214456	0	212369_214456
YLR035C-A	Chr12	YLR035C-A	215440	218907	0	215440_218907
YLR036C	Chr12	YLR036C	221521	222132	0	221521_222132
YLR037C	Chr12	PAU23	222685	223059	0	222685_223059
YLR038C	Chr12	COX12	224921	225172	0	224921_225172
YLR039C	Chr12	RIC1	225426	228596	0	225426_228596
YLR040C	Chr12	AFB1	228908	229582	0	228908_229582
YLR041W	Chr12	YLR041W	229377	229697	0	229377_229697
YLR042C	Chr12	YLR042C	229966	230451	0	229966_230451
YLR043C	Chr12	TRX1	231702	232013	0	231702_232013
YLR044C	Chr12	PDC1	232390	234081	0	232390_234081
YLR045C	Chr12	STU2	235037	237703	0	235037_237703
YLR046C	Chr12	YLR046C	238001	238813	0	238001_238813
YLR047C	Chr12	FRE8	239347	241407	0	239347_241407
YLR048W	Chr12	RPS0B	242232	243349	1	242232_242321_242681_243349
YLR049C	Chr12	YLR049C	243886	245172	0	243886_245172
YLR050C	Chr12	YLR050C	245587	246072	0	245587_246072
YLR051C	Chr12	FCF2	246324	246977	0	246324_246977
YLR052W	Chr12	IES3	247201	247953	0	247201_247953
YLR053C	Chr12	YLR053C	248100	248426	0	248100_248426
YLR054C	Chr12	OSW2	248717	250978	1	248717_250860_250948_250978
YLR055C	Chr12	SPT8	251272	253080	0	251272_253080
YLR056W	Chr12	ERG3	253861	254958	0	253861_254958
YLR057W	Chr12	MNL2	255306	257855	0	255306_257855
YLR058C	Chr12	SHM2	257992	259401	0	257992_259401
YLR059C	Chr12	REX2	259738	260547	0	259738_260547
YLR060W	Chr12	FRS1	260979	262766	0	260979_262766
YLR061W	Chr12	RPL22A	263194	263948	1	263194_263205_263595_263948
YLR062C	Chr12	BUD28	263577	263954	0	263577_263954
YLR063W	Chr12	BMT6	264157	265254	0	264157_265254
YLR064W	Chr12	PER33	265456	266277	0	265456_266277
YLR065C	Chr12	ENV10	266373	266918	0	266373_266918
YLR066W	Chr12	SPC3	267169	267723	0	267169_267723
YLR067C	Chr12	PET309	267813	270710	0	267813_270710
YLR068W	Chr12	FYV7	271008	271463	0	271008_271463
YLR069C	Chr12	MEF1	271630	273915	0	271630_273915
YLR070C	Chr12	XYL2	274141	275211	0	274141_275211
YLR071C	Chr12	RGR1	275378	278626	0	275378_278626
YLR072W	Chr12	YLR072W	278862	280943	0	278862_280943
YLR073C	Chr12	RFU1	281019	281621	0	281019_281621
YLR074C	Chr12	BUD20	281956	282456	0	281956_282456
YLR075W	Chr12	RPL10	282927	283592	0	282927_283592
YLR076C	Chr12	YLR076C	283185	283607	0	283185_283607
YLR077W	Chr12	FMP25	283872	285623	0	283872_285623
YLR078C	Chr12	BOS1	285736	286559	1	285736_286467_286557_286559
YLR079W	Chr12	SIC1	286820	287674	0	286820_287674
YLR080W	Chr12	EMP46	287916	289250	0	287916_289250
YLR081W	Chr12	GAL2	290212	291936	0	290212_291936
YLR082C	Chr12	SRL2	292394	293572	0	292394_293572
YLR083C	Chr12	EMP70	294091	296094	0	294091_296094
YLR084C	Chr12	RAX2	296589	300251	0	296589_300251
YLR085C	Chr12	ARP6	300673	301989	0	300673_301989
YLR086W	Chr12	SMC4	302243	306499	0	302243_306499
YLR087C	Chr12	CSF1	306855	315731	0	306855_315731
YLR088W	Chr12	GAA1	316107	317951	0	316107_317951
YLR089C	Chr12	ALT1	318237	320015	0	318237_320015
YLR090W	Chr12	XDJ1	320701	322080	0	320701_322080
YLR091W	Chr12	GEP5	322297	323178	0	322297_323178
YLR092W	Chr12	SUL2	323544	326225	0	323544_326225
YLR093C	Chr12	NYV1	326513	327415	1	326513_327258_327400_327415
YLR094C	Chr12	GIS3	327730	329238	0	327730_329238
YLR095C	Chr12	IOC2	329677	332115	0	329677_332115
YLR096W	Chr12	KIN2	332590	336033	0	332590_336033
YLR097C	Chr12	HRT3	336231	337265	0	336231_337265
YLR098C	Chr12	CHA4	337527	339473	0	337527_339473
YLR099C	Chr12	ICT1	339744	340928	0	339744_340928
YLR099W-A	Chr12	MIM2	341325	341588	0	341325_341588
YLR100W	Chr12	ERG27	341810	342853	0	341810_342853
YLR101C	Chr12	YLR101C	342566	342961	0	342566_342961
YLR102C	Chr12	APC9	342970	343767	0	342970_343767
YLR103C	Chr12	CDC45	343989	345941	0	343989_345941
YLR104W	Chr12	LCL2	346585	346980	0	346585_346980
YLR105C	Chr12	SEN2	347047	348180	0	347047_348180
YLR106C	Chr12	MDN1	349006	363738	0	349006_363738
YLR107W	Chr12	REX3	364116	365330	0	364116_365330
YLR108C	Chr12	YLR108C	366667	368124	0	366667_368124
YLR109W	Chr12	AHP1	368781	369311	0	368781_369311
YLR110C	Chr12	CCW12	369697	370098	0	369697_370098
YLR111W	Chr12	YLR111W	370391	370723	0	370391_370723
YLR112W	Chr12	YLR112W	370791	371210	0	370791_371210
YLR113W	Chr12	HOG1	371620	372927	0	371620_372927
YLR114C	Chr12	AVL9	374944	377238	0	374944_377238
YLR115W	Chr12	CFT2	377985	380564	0	377985_380564
YLR116W	Chr12	MSL5	380822	382252	0	380822_382252
YLR117C	Chr12	CLF1	382471	384534	0	382471_384534
YLR118C	Chr12	YLR118C	384725	385408	0	384725_385408
YLR119W	Chr12	SRN2	385534	386175	0	385534_386175
YLR120C	Chr12	YPS1	386511	388220	0	386511_388220
YLR120W-A	Chr12	YLR120W-A	388672	388773	0	388672_388773
YLR121C	Chr12	YPS3	388744	390270	0	388744_390270
YLR122C	Chr12	YLR122C	390954	391331	0	390954_391331
YLR123C	Chr12	YLR123C	391078	391407	0	391078_391407
YLR124W	Chr12	YLR124W	391600	391944	0	391600_391944
YLR125W	Chr12	YLR125W	393484	393894	0	393484_393894
YLR126C	Chr12	YLR126C	394765	395520	0	394765_395520
YLR127C	Chr12	APC2	395758	398319	0	395758_398319
YLR128W	Chr12	DCN1	398530	399433	1	398530_398532_398627_399433
YLR129W	Chr12	DIP2	399657	402488	0	399657_402488
YLR130C	Chr12	ZRT2	402794	404062	0	402794_404062
YLR131C	Chr12	ACE2	404510	406822	0	404510_406822
YLR132C	Chr12	USB1	407283	408155	0	407283_408155
YLR133W	Chr12	CKI1	408445	410193	0	408445_410193
YLR134W	Chr12	PDC5	410723	412414	0	410723_412414
YLR135W	Chr12	SLX4	413281	415527	0	413281_415527
YLR136C	Chr12	TIS11	415801	416658	0	415801_416658
YLR137W	Chr12	RKM5	417006	418109	0	417006_418109
YLR138W	Chr12	NHA1	418437	421394	0	418437_421394
YLR139C	Chr12	SLS1	421542	423473	0	421542_423473
YLR140W	Chr12	YLR140W	423474	423800	0	423474_423800
YLR141W	Chr12	RRN5	423683	424774	0	423683_424774
YLR142W	Chr12	PUT1	425186	426616	0	425186_426616
YLR143W	Chr12	DPH6	427329	429386	0	427329_429386
YLR144C	Chr12	ACF2	429677	432016	0	429677_432016
YLR145W	Chr12	RMP1	432168	432773	0	432168_432773
YLR146C	Chr12	SPE4	432823	433725	0	432823_433725
YLR146W-A	Chr12	YLR146W-A	433870	434058	0	433870_434058
YLR147C	Chr12	SMD3	434158	434463	0	434158_434463
YLR148W	Chr12	PEP3	434641	437397	0	434641_437397
YLR149C	Chr12	YLR149C	437631	439823	0	437631_439823
YLR149C-A	Chr12	YLR149C-A	440370	440456	0	440370_440456
YLR150W	Chr12	STM1	440467	441288	0	440467_441288
YLR151C	Chr12	PCD1	441715	442737	0	441715_442737
YLR152C	Chr12	YLR152C	442958	444688	0	442958_444688
YLR153C	Chr12	ACS2	445524	447575	0	445524_447575
YLR154C	Chr12	RNH203	447982	448314	0	447982_448314
YLR154C-G	Chr12	YLR154C-G	462522	462671	0	462522_462671
YLR154C-H	Chr12	YLR154C-H	468827	468958	0	468827_468958
YLR154W-A	Chr12	YLR154W-A	452438	452623	0	452438_452623
YLR154W-B	Chr12	YLR154W-B	454392	454556	0	454392_454556
YLR154W-C	Chr12	TAR1	454696	455070	0	454696_455070
YLR154W-E	Chr12	YLR154W-E	455433	455636	0	455433_455636
YLR154W-F	Chr12	YLR154W-F	455883	456023	0	455883_456023
YLR155C	Chr12	ASP3-1	469317	470405	0	469317_470405
YLR156C-A	Chr12	YLR156C-A	472479	472610	0	472479_472610
YLR156W	Chr12	YLR156W	472113	472457	0	472113_472457
YLR157C	Chr12	ASP3-2	472969	474057	0	472969_474057
YLR157C-A	Chr12	YLR157C-A	480279	481601	0	480279_481601
YLR157C-B	Chr12	YLR157C-B	476333	481601	1	476333_480295_480297_481601
YLR157C-C	Chr12	YLR157C-C	482059	482190	0	482059_482190
YLR157W-D	Chr12	YLR157W-D	475764	475976	0	475764_475976
YLR157W-E	Chr12	YLR157W-E	481873	482037	0	481873_482037
YLR158C	Chr12	ASP3-3	482549	483637	0	482549_483637
YLR159C-A	Chr12	YLR159C-A	485711	485842	0	485711_485842
YLR159W	Chr12	YLR159W	485345	485689	0	485345_485689
YLR160C	Chr12	ASP3-4	486201	487289	0	486201_487289
YLR161W	Chr12	YLR161W	488997	489341	0	488997_489341
YLR162W	Chr12	YLR162W	489573	489929	0	489573_489929
YLR162W-A	Chr12	RRT15	490406	490594	0	490406_490594
YLR163C	Chr12	MAS1	491866	493254	0	491866_493254
YLR163W-A	Chr12	YLR163W-A	492812	492925	0	492812_492925
YLR164W	Chr12	SHH4	493883	494389	0	493883_494389
YLR165C	Chr12	PUS5	494494	495258	0	494494_495258
YLR166C	Chr12	SEC10	495429	498044	0	495429_498044
YLR167W	Chr12	RPS31	498947	499405	0	498947_499405
YLR168C	Chr12	UPS2	499578	500270	0	499578_500270
YLR169W	Chr12	YLR169W	500335	500688	0	500335_500688
YLR170C	Chr12	APS1	500579	501049	0	500579_501049
YLR171W	Chr12	YLR171W	500733	501122	0	500733_501122
YLR172C	Chr12	DPH5	501260	502162	0	501260_502162
YLR173W	Chr12	YLR173W	502421	504247	0	502421_504247
YLR174W	Chr12	IDP2	504591	505829	0	504591_505829
YLR175W	Chr12	CBF5	506134	507585	0	506134_507585
YLR176C	Chr12	RFX1	507797	510232	0	507797_510232
YLR177W	Chr12	YLR177W	511054	512940	0	511054_512940
YLR178C	Chr12	TFS1	513162	513821	0	513162_513821
YLR179C	Chr12	YLR179C	514108	514713	0	514108_514713
YLR180W	Chr12	SAM1	515262	516410	0	515262_516410
YLR181C	Chr12	VTA1	516678	517670	0	516678_517670
YLR182W	Chr12	SWI6	517940	520351	0	517940_520351
YLR183C	Chr12	TOS4	520543	522012	0	520543_522012
YLR184W	Chr12	YLR184W	522106	522453	0	522106_522453
YLR185W	Chr12	RPL37A	522663	523288	1	522663_522669_523029_523288
YLR186W	Chr12	EMG1	523632	524390	0	523632_524390
YLR187W	Chr12	SKG3	524865	527945	0	524865_527945
YLR188W	Chr12	MDL1	528300	530387	0	528300_530387
YLR189C	Chr12	ATG26	530797	534393	0	530797_534393
YLR190W	Chr12	MMR1	535214	536689	0	535214_536689
YLR191W	Chr12	PEX13	537272	538432	0	537272_538432
YLR192C	Chr12	HCR1	538792	539589	0	538792_539589
YLR193C	Chr12	UPS1	540009	540536	0	540009_540536
YLR194C	Chr12	YLR194C	540809	541573	0	540809_541573
YLR195C	Chr12	NMT1	541937	543304	0	541937_543304
YLR196W	Chr12	PWP1	543968	545698	0	543968_545698
YLR197W	Chr12	NOP56	546097	547611	0	546097_547611
YLR198C	Chr12	YLR198C	547286	547645	0	547286_547645
YLR199C	Chr12	PBA1	547853	548769	1	547853_548677_548764_548769
YLR200W	Chr12	YKE2	549012	549356	0	549012_549356
YLR201C	Chr12	COQ9	549511	550293	0	549511_550293
YLR202C	Chr12	YLR202C	550194	550636	1	550194_550458_550575_550636
YLR203C	Chr12	MSS51	550650	551960	0	550650_551960
YLR204W	Chr12	QRI5	552270	552605	0	552270_552605
YLR205C	Chr12	HMX1	552724	553677	0	552724_553677
YLR206W	Chr12	ENT2	554578	556419	0	554578_556419
YLR207W	Chr12	HRD3	556788	559289	0	556788_559289
YLR208W	Chr12	SEC13	559551	560444	0	559551_560444
YLR209C	Chr12	PNP1	560797	561732	0	560797_561732
YLR210W	Chr12	CLB4	562008	563390	0	562008_563390
YLR211C	Chr12	ATG38	563792	564531	1	563792_564454_564514_564531
YLR212C	Chr12	TUB4	564860	566281	0	564860_566281
YLR213C	Chr12	CRR1	566654	567922	0	566654_567922
YLR214W	Chr12	FRE1	568567	570627	0	568567_570627
YLR215C	Chr12	CDC123	570776	571858	0	570776_571858
YLR216C	Chr12	CPR6	572096	573211	0	572096_573211
YLR217W	Chr12	YLR217W	572909	573232	0	572909_573232
YLR218C	Chr12	COA4	573466	573918	0	573466_573918
YLR219W	Chr12	MSC3	574151	576337	0	574151_576337
YLR220W	Chr12	CCC1	576825	577793	0	576825_577793
YLR221C	Chr12	RSA3	578362	579024	0	578362_579024
YLR222C	Chr12	UTP13	579318	581771	0	579318_581771
YLR222C-A	Chr12	YLR222C-A	582006	582236	0	582006_582236
YLR223C	Chr12	IFH1	582233	585490	0	582233_585490
YLR224W	Chr12	YLR224W	586464	587573	0	586464_587573
YLR225C	Chr12	YLR225C	587695	588918	0	587695_588918
YLR226W	Chr12	BUR2	589354	590541	0	589354_590541
YLR227C	Chr12	ADY4	590562	592043	0	590562_592043
YLR227W-A	Chr12	YLR227W-A	593438	594760	0	593438_594760
YLR227W-B	Chr12	YLR227W-B	593438	598706	1	593438_594742_594744_598706
YLR228C	Chr12	ECM22	600019	602463	0	600019_602463
YLR229C	Chr12	CDC42	604212	604787	0	604212_604787
YLR230W	Chr12	YLR230W	604574	604879	0	604574_604879
YLR231C	Chr12	BNA5	605758	607119	0	605758_607119
YLR232W	Chr12	YLR232W	606830	607177	0	606830_607177
YLR233C	Chr12	EST1	607425	609524	0	607425_609524
YLR234W	Chr12	TOP3	609783	611753	0	609783_611753
YLR235C	Chr12	YLR235C	611532	611930	0	611532_611930
YLR236C	Chr12	YLR236C	611794	612117	0	611794_612117
YLR237W	Chr12	THI7	612367	614163	0	612367_614163
YLR238W	Chr12	FAR10	614755	616191	0	614755_616191
YLR239C	Chr12	LIP2	616332	617318	0	616332_617318
YLR240W	Chr12	VPS34	617533	620160	0	617533_620160
YLR241W	Chr12	CSC1	620473	622821	0	620473_622821
YLR242C	Chr12	ARV1	622918	623883	0	622918_623883
YLR243W	Chr12	GPN3	624203	625021	0	624203_625021
YLR244C	Chr12	MAP1	625168	626331	0	625168_626331
YLR245C	Chr12	CDD1	626502	626930	0	626502_626930
YLR246W	Chr12	ERF2	627118	628197	0	627118_628197
YLR247C	Chr12	IRC20	628684	633354	0	628684_633354
YLR248W	Chr12	RCK2	634252	636084	0	634252_636084
YLR249W	Chr12	YEF3	636780	639914	0	636780_639914
YLR250W	Chr12	SSP120	640317	641021	0	640317_641021
YLR251W	Chr12	SYM1	641464	642057	0	641464_642057
YLR252W	Chr12	YLR252W	641957	642262	0	641957_642262
YLR253W	Chr12	MCP2	642627	644336	0	642627_644336
YLR254C	Chr12	NDL1	644404	644973	0	644404_644973
YLR255C	Chr12	YLR255C	645600	645953	0	645600_645953
YLR256W	Chr12	HAP1	646415	650923	0	646415_650923
YLR256W-A	Chr12	YLR256W-A	651117	652439	0	651117_652439
YLR257W	Chr12	YLR257W	658826	659791	0	658826_659791
YLR258W	Chr12	GSY2	660716	662833	0	660716_662833
YLR259C	Chr12	HSP60	663284	665002	0	663284_665002
YLR260W	Chr12	LCB5	665844	667907	0	665844_667907
YLR261C	Chr12	VPS63	668237	668563	0	668237_668563
YLR262C	Chr12	YPT6	668244	668891	0	668244_668891
YLR262C-A	Chr12	TMA7	669468	669662	0	669468_669662
YLR263W	Chr12	RED1	670340	672823	0	670340_672823
YLR264C-A	Chr12	YLR264C-A	673828	673944	0	673828_673944
YLR264W	Chr12	RPS28B	673131	673334	0	673131_673334
YLR265C	Chr12	NEJ1	674427	675455	0	674427_675455
YLR266C	Chr12	PDR8	675619	677724	0	675619_677724
YLR267W	Chr12	BOP2	678212	679924	0	678212_679924
YLR268W	Chr12	SEC22	680200	680844	0	680200_680844
